shot_id,probability,physical_error,final_correction,hard_prediction,failure,D_r,D_g,D_b,W,minimizing_color,phi,D_min,minus_W,delta_class,delta_corr,within_class_suboptimality,optimal_class_gap
113,7.392651299999999e-07,1110001,0000001,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
114,7.392651299999999e-07,1110010,0000010,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
115,2.2863869999999994e-08,1110011,1000000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
116,7.392651299999999e-07,1110100,0000100,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
117,2.2863869999999994e-08,1110101,0010000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
118,2.2863869999999994e-08,1110110,0100000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
119,7.071299999999998e-10,1110111,0001000,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
120,7.392651299999999e-07,1111000,0001000,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
121,2.2863869999999994e-08,1111001,0100000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
122,2.2863869999999994e-08,1111010,0010000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
123,7.071299999999998e-10,1111011,0000100,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
124,2.2863869999999994e-08,1111100,1000000,1,0,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
125,7.071299999999998e-10,1111101,0000010,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
126,7.071299999999998e-10,1111110,0000001,0,1,6.9521973796705465,6.9521973796705465,6.9521973796705465,3.4760986898352733,r,3.4760986898352733,6.9521973796705465,-3.4760986898352733,3.4760986898352733,3.4760986898352733,0.0,3.4760986898352733
127,2.1869999999999995e-11,1111111,0000000,0,1,10.42829606950582,10.42829606950582,10.42829606950582,0.0,r,10.42829606950582,10.42829606950582,-0.0,10.42829606950582,10.42829606950582,0.0,10.42829606950582
