shot_id,probability,physical_error,final_correction,hard_prediction,failure,D_r,D_g,D_b,W,minimizing_color,phi,D_min,minus_W,decoder_comparative_gap
151,0.00390625,0000000000001000000,0000000000001000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
152,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
153,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
154,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
155,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
156,0.00390625,0000000100000000000,0000000100000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
157,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
158,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
159,0.00390625,1000000000100000000,1000000000100000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,6.9521973796705465,r,6.9521973796705465,13.904394759341093,-6.9521973796705465,10.42829606950582
160,0.00390625,0000100000000000000,0000100000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
161,0.00390625,0000000000000000100,0000000000000000100,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
162,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
163,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
164,0.00390625,0000000000100000000,0000000000100000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,3.4760986898352733,r,13.904394759341093,17.380493449176367,-3.4760986898352733,17.380493449176363
165,0.00390625,0100000000000000000,0100000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
166,0.00390625,0000000000100000000,0000000000100000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,3.4760986898352733,r,13.904394759341093,17.380493449176367,-3.4760986898352733,17.380493449176363
167,0.00390625,0000000000010000100,0000000000010000100,0,0,13.904394759341093,10.42829606950582,13.904394759341093,6.9521973796705465,g,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
168,0.00390625,0000010000000000000,0000010000000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
169,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
170,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
171,0.00390625,0000000000001000001,0000000000001000001,0,0,10.42829606950582,13.904394759341093,10.42829606950582,6.9521973796705465,r,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
172,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
173,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
174,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
175,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
176,0.00390625,0000010000000000000,0000010000000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
177,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
178,0.00390625,1000000000000000000,1000000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
179,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
180,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
181,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
182,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
183,0.00390625,0010000000000000000,0010000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
184,0.00390625,0010000010000000000,0010000010000000000,1,0,13.904394759341093,13.904394759341093,10.42829606950582,6.9521973796705465,b,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
185,0.00390625,0000010000000000000,0000010000000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
186,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
187,0.00390625,0000000000000000001,0000000000000000001,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
188,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
189,0.00390625,0000000000000100000,0000000000000100000,0,0,13.904394759341093,13.904394759341093,17.380493449176367,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
190,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
191,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
192,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
193,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
194,0.00390625,0000000000010000000,0000000000010000000,0,0,17.380493449176367,13.904394759341093,13.904394759341093,3.4760986898352733,g,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
195,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
196,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
197,0.00390625,0000000001000000000,0000000001000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
198,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
199,0.00390625,0000000000001000000,0000000000001000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
200,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
201,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
202,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
203,0.00390625,0010000000000000000,0010000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
204,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
205,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
206,0.00390625,0000000000000000001,0000000000000000001,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
207,0.00390625,0000001000000000000,0000001000000000000,0,0,13.904394759341093,17.380493449176367,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
208,0.00390625,1000000000000000000,1000000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
209,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
210,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
211,0.00390625,0000000000000001000,0000000000000001000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
212,0.00390625,0000000010000100000,0000000010000100000,0,0,13.904394759341093,10.42829606950582,13.904394759341093,6.9521973796705465,g,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
213,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
214,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
215,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
216,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
217,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
218,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
219,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
220,0.00390625,0100000000000000000,0100000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
221,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
222,0.00390625,0000000000000001000,0000000000000001000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
223,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
224,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
225,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
226,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
227,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
228,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
229,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
230,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
231,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
232,0.00390625,0000000000000010000,0000000000000010000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
233,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
234,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
235,0.00390625,0000000000000000001,0000000000000000001,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
236,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
237,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
238,0.00390625,0000100000000000000,0000100000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
239,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
240,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
241,0.00390625,0000000000001000000,0000000000001000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
242,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
243,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
244,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
245,0.00390625,0010000000000000000,0010000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
246,0.00390625,0000000010000000000,0000000010000000000,0,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
247,0.00390625,0000000000000100000,0000000000000100000,0,0,13.904394759341093,13.904394759341093,17.380493449176367,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
248,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
249,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
250,0.00390625,0000000110000000000,0000000000010010000,0,0,13.904394759341093,13.904394759341093,10.42829606950582,6.9521973796705465,b,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
251,0.00390625,0000001000000000000,0000001000000000000,0,0,13.904394759341093,17.380493449176367,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
252,0.00390625,0100000000000000000,0100000000000000000,1,0,13.904394759341093,13.904394759341093,13.904394759341093,3.4760986898352733,r,10.42829606950582,13.904394759341093,-3.4760986898352733,10.428296069505818
253,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
254,0.00390625,0000000000000000000,0000000000000000000,0,0,17.380493449176367,17.380493449176367,17.380493449176367,0.0,r,17.380493449176367,17.380493449176367,-0.0,17.380493449176363
255,0.00390625,0001000100000000000,0000100010000000000,1,0,10.42829606950582,10.42829606950582,13.904394759341093,6.9521973796705465,r,3.476098689835273,10.42829606950582,-6.9521973796705465,3.476098689835273
